,x,y,integ_watts
63,0.5294117647058822,-5.823529411764706,6327.0
64,1.5882352941176467,-5.823529411764706,6588.0
65,2.6470588235294112,-5.823529411764706,6271.0
66,3.7058823529411775,-5.823529411764706,5979.0
67,4.764705882352942,-5.823529411764706,5536.0
68,5.8235294117647065,-5.823529411764706,5198.0
69,6.882352941176471,-5.823529411764706,4502.0
70,7.9411764705882355,-5.823529411764706,4139.0
71,9.0,-5.823529411764706,3628.0
72,-9.0,-4.764705882352941,3376.0
73,-7.9411764705882355,-4.764705882352941,3805.0
74,-6.882352941176471,-4.764705882352941,4473.0
75,-5.823529411764706,-4.764705882352941,4896.0
76,-4.764705882352941,-4.764705882352941,5492.0
77,-3.7058823529411766,-4.764705882352941,5957.0
78,-2.6470588235294112,-4.764705882352941,6444.0
79,-1.5882352941176467,-4.764705882352941,6679.0
80,-0.5294117647058822,-4.764705882352941,6722.0
81,0.5294117647058822,-4.764705882352941,6936.0
82,1.5882352941176467,-4.764705882352941,6788.0
83,2.6470588235294112,-4.764705882352941,6746.0
84,3.7058823529411775,-4.764705882352941,6274.0
85,4.764705882352942,-4.764705882352941,5986.0
86,5.8235294117647065,-4.764705882352941,5461.0
87,6.882352941176471,-4.764705882352941,4888.0
88,7.9411764705882355,-4.764705882352941,4421.0
89,9.0,-4.764705882352941,3794.0
90,-9.0,-3.7058823529411766,3413.0
91,-7.9411764705882355,-3.7058823529411766,3855.0
92,-6.882352941176471,-3.7058823529411766,4620.0
93,-5.823529411764706,-3.7058823529411766,5199.0
94,-4.764705882352941,-3.7058823529411766,5621.0
95,-3.7058823529411766,-3.7058823529411766,6239.0
96,-2.6470588235294112,-3.7058823529411766,6735.0
97,-1.5882352941176467,-3.7058823529411766,6883.0
98,-0.5294117647058822,-3.7058823529411766,7183.0
99,0.5294117647058822,-3.7058823529411766,7133.0
100,1.5882352941176467,-3.7058823529411766,7228.0
101,2.6470588235294112,-3.7058823529411766,6866.0
102,3.7058823529411775,-3.7058823529411766,6621.0
103,4.764705882352942,-3.7058823529411766,6225.0
104,5.8235294117647065,-3.7058823529411766,5762.0
105,6.882352941176471,-3.7058823529411766,5196.0
106,7.9411764705882355,-3.7058823529411766,4474.0
107,9.0,-3.7058823529411766,3903.0
108,-9.0,-2.6470588235294112,3638.0
109,-7.9411764705882355,-2.6470588235294112,4125.0
110,-6.882352941176471,-2.6470588235294112,4791.0
111,-5.823529411764706,-2.6470588235294112,5370.0
112,-4.764705882352941,-2.6470588235294112,6067.0
113,-3.7058823529411766,-2.6470588235294112,6622.0
114,-2.6470588235294112,-2.6470588235294112,6986.0
115,-1.5882352941176467,-2.6470588235294112,7014.0
116,-0.5294117647058822,-2.6470588235294112,7346.0
117,0.5294117647058822,-2.6470588235294112,7207.0
118,1.5882352941176467,-2.6470588235294112,7170.0
119,2.6470588235294112,-2.6470588235294112,7385.0
120,3.7058823529411775,-2.6470588235294112,6954.0
121,4.764705882352942,-2.6470588235294112,6347.0
122,5.8235294117647065,-2.6470588235294112,6105.0
123,6.882352941176471,-2.6470588235294112,5459.0
124,7.9411764705882355,-2.6470588235294112,4713.0
125,9.0,-2.6470588235294112,4127.0
126,-9.0,-1.5882352941176467,3594.0
127,-7.9411764705882355,-1.5882352941176467,4262.0
128,-6.882352941176471,-1.5882352941176467,4774.0
129,-5.823529411764706,-1.5882352941176467,5393.0
130,-4.764705882352941,-1.5882352941176467,6167.0
131,-3.7058823529411766,-1.5882352941176467,6484.0
132,-2.6470588235294112,-1.5882352941176467,6909.0
133,-1.5882352941176467,-1.5882352941176467,7376.0
134,-0.5294117647058822,-1.5882352941176467,7464.0
135,0.5294117647058822,-1.5882352941176467,7535.0
136,1.5882352941176467,-1.5882352941176467,7335.0
137,2.6470588235294112,-1.5882352941176467,7244.0
138,3.7058823529411775,-1.5882352941176467,6907.0
139,4.764705882352942,-1.5882352941176467,6541.0
140,5.8235294117647065,-1.5882352941176467,5882.0
141,6.882352941176471,-1.5882352941176467,5412.0
142,7.9411764705882355,-1.5882352941176467,4820.0
143,9.0,-1.5882352941176467,4127.0
144,-9.0,-0.5294117647058822,3689.0
145,-7.9411764705882355,-0.5294117647058822,4200.0
146,-6.882352941176471,-0.5294117647058822,4908.0
147,-5.823529411764706,-0.5294117647058822,5508.0
148,-4.764705882352941,-0.5294117647058822,5994.0
149,-3.7058823529411766,-0.5294117647058822,6494.0
150,-2.6470588235294112,-0.5294117647058822,7093.0
151,-1.5882352941176467,-0.5294117647058822,7235.0
152,-0.5294117647058822,-0.5294117647058822,7442.0
153,0.5294117647058822,-0.5294117647058822,7537.0
154,1.5882352941176467,-0.5294117647058822,7509.0
155,2.6470588235294112,-0.5294117647058822,7263.0
156,3.7058823529411775,-0.5294117647058822,6863.0
157,4.764705882352942,-0.5294117647058822,6554.0
158,5.8235294117647065,-0.5294117647058822,5984.0
159,6.882352941176471,-0.5294117647058822,5282.0
160,7.9411764705882355,-0.5294117647058822,4756.0
161,9.0,-0.5294117647058822,4097.0
162,-9.0,0.5294117647058822,3361.0
163,-7.9411764705882355,0.5294117647058822,4239.0
164,-6.882352941176471,0.5294117647058822,4723.0
165,-5.823529411764706,0.5294117647058822,5193.0
166,-4.764705882352941,0.5294117647058822,5877.0
167,-3.7058823529411766,0.5294117647058822,6432.0
168,-2.6470588235294112,0.5294117647058822,6814.0
169,-1.5882352941176467,0.5294117647058822,7265.0
170,-0.5294117647058822,0.5294117647058822,7345.0
171,0.5294117647058822,0.5294117647058822,7360.0
172,1.5882352941176467,0.5294117647058822,7326.0
173,2.6470588235294112,0.5294117647058822,7050.0
174,3.7058823529411775,0.5294117647058822,6805.0
175,4.764705882352942,0.5294117647058822,6324.0
176,5.8235294117647065,0.5294117647058822,5812.0
177,6.882352941176471,0.5294117647058822,5301.0
178,7.9411764705882355,0.5294117647058822,4673.0
179,9.0,0.5294117647058822,4052.0
180,-9.0,1.5882352941176467,3552.0
181,-7.9411764705882355,1.5882352941176467,3990.0
182,-6.882352941176471,1.5882352941176467,4533.0
183,-5.823529411764706,1.5882352941176467,5185.0
184,-4.764705882352941,1.5882352941176467,5724.0
185,-3.7058823529411766,1.5882352941176467,6112.0
186,-2.6470588235294112,1.5882352941176467,6626.0
187,-1.5882352941176467,1.5882352941176467,6825.0
188,-0.5294117647058822,1.5882352941176467,7072.0
189,0.5294117647058822,1.5882352941176467,7210.0
190,1.5882352941176467,1.5882352941176467,7036.0
191,2.6470588235294112,1.5882352941176467,6826.0
192,3.7058823529411775,1.5882352941176467,6606.0
193,4.764705882352942,1.5882352941176467,6107.0
194,5.8235294117647065,1.5882352941176467,5705.0
195,6.882352941176471,1.5882352941176467,5076.0
196,7.9411764705882355,1.5882352941176467,4659.0
197,9.0,1.5882352941176467,3848.0
198,-9.0,2.6470588235294112,3331.0
199,-7.9411764705882355,2.6470588235294112,3798.0
200,-6.882352941176471,2.6470588235294112,4334.0
201,-5.823529411764706,2.6470588235294112,4845.0
202,-4.764705882352941,2.6470588235294112,5283.0
203,-3.7058823529411766,2.6470588235294112,5967.0
204,-2.6470588235294112,2.6470588235294112,6187.0
205,-1.5882352941176467,2.6470588235294112,6501.0
206,-0.5294117647058822,2.6470588235294112,6614.0
207,0.5294117647058822,2.6470588235294112,6826.0
208,1.5882352941176467,2.6470588235294112,6641.0
209,2.6470588235294112,2.6470588235294112,6479.0
210,3.7058823529411775,2.6470588235294112,6217.0
211,4.764705882352942,2.6470588235294112,5953.0
212,5.8235294117647065,2.6470588235294112,5401.0
213,6.882352941176471,2.6470588235294112,4864.0
214,7.9411764705882355,2.6470588235294112,4413.0
215,9.0,2.6470588235294112,3805.0
216,-9.0,3.7058823529411775,3116.0
217,-7.9411764705882355,3.7058823529411775,3694.0
218,-6.882352941176471,3.7058823529411775,4093.0
219,-5.823529411764706,3.7058823529411775,4638.0
220,-4.764705882352941,3.7058823529411775,5155.0
221,-3.7058823529411766,3.7058823529411775,5596.0
222,-2.6470588235294112,3.7058823529411775,5890.0
223,-1.5882352941176467,3.7058823529411775,6088.0
224,-0.5294117647058822,3.7058823529411775,6298.0
225,0.5294117647058822,3.7058823529411775,6292.0
226,1.5882352941176467,3.7058823529411775,6282.0
227,2.6470588235294112,3.7058823529411775,5875.0
228,3.7058823529411775,3.7058823529411775,5728.0
229,4.764705882352942,3.7058823529411775,5582.0
230,5.8235294117647065,3.7058823529411775,5226.0
231,6.882352941176471,3.7058823529411775,4565.0
232,7.9411764705882355,3.7058823529411775,4086.0
233,9.0,3.7058823529411775,3586.0
234,-9.0,4.764705882352942,2864.0
235,-7.9411764705882355,4.764705882352942,3269.0
236,-6.882352941176471,4.764705882352942,3833.0
237,-5.823529411764706,4.764705882352942,4218.0
238,-4.764705882352941,4.764705882352942,4666.0
239,-3.7058823529411766,4.764705882352942,5035.0
240,-2.6470588235294112,4.764705882352942,5441.0
241,-1.5882352941176467,4.764705882352942,5712.0
242,-0.5294117647058822,4.764705882352942,5678.0
243,0.5294117647058822,4.764705882352942,5824.0
244,1.5882352941176467,4.764705882352942,5736.0
245,2.6470588235294112,4.764705882352942,5644.0
246,3.7058823529411775,4.764705882352942,5343.0
247,4.764705882352942,4.764705882352942,5118.0
248,5.8235294117647065,4.764705882352942,4559.0
249,6.882352941176471,4.764705882352942,4241.0
250,7.9411764705882355,4.764705882352942,3717.0
251,9.0,4.764705882352942,3148.0
252,-9.0,5.8235294117647065,2691.0
253,-7.9411764705882355,5.8235294117647065,3024.0
254,-6.882352941176471,5.8235294117647065,3456.0
255,-5.823529411764706,5.8235294117647065,3856.0
256,-4.764705882352941,5.8235294117647065,4266.0
257,-3.7058823529411766,5.8235294117647065,4548.0
258,-2.6470588235294112,5.8235294117647065,4837.0
259,-1.5882352941176467,5.8235294117647065,4930.0
260,-0.5294117647058822,5.8235294117647065,5197.0
261,0.5294117647058822,5.8235294117647065,5142.0
262,1.5882352941176467,5.8235294117647065,4999.0
263,2.6470588235294112,5.8235294117647065,5079.0
264,3.7058823529411775,5.8235294117647065,4898.0
265,4.764705882352942,5.8235294117647065,4588.0
266,5.8235294117647065,5.8235294117647065,4120.0
267,6.882352941176471,5.8235294117647065,3845.0
268,7.9411764705882355,5.8235294117647065,3540.0
269,9.0,5.8235294117647065,3025.0
270,-9.0,6.882352941176471,2379.0
271,-7.9411764705882355,6.882352941176471,2712.0
272,-6.882352941176471,6.882352941176471,3116.0
273,-5.823529411764706,6.882352941176471,3482.0
274,-4.764705882352941,6.882352941176471,3759.0
275,-3.7058823529411766,6.882352941176471,3957.0
276,-2.6470588235294112,6.882352941176471,4186.0
277,-1.5882352941176467,6.882352941176471,4337.0
278,-0.5294117647058822,6.882352941176471,4608.0
279,0.5294117647058822,6.882352941176471,4664.0
280,1.5882352941176467,6.882352941176471,4572.0
281,2.6470588235294112,6.882352941176471,4323.0
282,3.7058823529411775,6.882352941176471,4231.0
283,4.764705882352942,6.882352941176471,4009.0
284,5.8235294117647065,6.882352941176471,3698.0
285,6.882352941176471,6.882352941176471,3332.0
286,7.9411764705882355,6.882352941176471,2966.0
287,9.0,6.882352941176471,2792.0
288,-9.0,7.9411764705882355,2132.0
289,-7.9411764705882355,7.9411764705882355,2336.0
290,-6.882352941176471,7.9411764705882355,2648.0
291,-5.823529411764706,7.9411764705882355,3019.0
292,-4.764705882352941,7.9411764705882355,3266.0
293,-3.7058823529411766,7.9411764705882355,3539.0
294,-2.6470588235294112,7.9411764705882355,3697.0
295,-1.5882352941176467,7.9411764705882355,3844.0
296,-0.5294117647058822,7.9411764705882355,3960.0
297,0.5294117647058822,7.9411764705882355,3959.0
298,1.5882352941176467,7.9411764705882355,3887.0
299,2.6470588235294112,7.9411764705882355,3743.0
300,3.7058823529411775,7.9411764705882355,3782.0
301,4.764705882352942,7.9411764705882355,3434.0
302,5.8235294117647065,7.9411764705882355,3289.0
303,6.882352941176471,7.9411764705882355,3013.0
304,7.9411764705882355,7.9411764705882355,2743.0
305,9.0,7.9411764705882355,2283.0
306,-9.0,9.0,1952.0
307,-7.9411764705882355,9.0,2135.0
308,-6.882352941176471,9.0,2324.0
309,-5.823529411764706,9.0,2579.0
310,-4.764705882352941,9.0,2832.0
311,-3.7058823529411766,9.0,3037.0
312,-2.6470588235294112,9.0,3084.0
313,-1.5882352941176467,9.0,3290.0
314,-0.5294117647058822,9.0,3422.0
315,0.5294117647058822,9.0,3339.0
316,1.5882352941176467,9.0,3358.0
317,2.6470588235294112,9.0,3271.0
318,3.7058823529411775,9.0,3160.0
319,4.764705882352942,9.0,2942.0
320,5.8235294117647065,9.0,2853.0
321,6.882352941176471,9.0,2538.0
322,7.9411764705882355,9.0,2356.0
323,9.0,9.0,2125.0
